PublishedDate,Language,Alert_definition,PT,Title,Content,Id,URL,Summary,New_Content,Is_Article
2023-10-22T02:36:56Z,en,flood,all,Hurricane Norma makes landfall near Mexico&#39;s Los Cabos and Tammy hits tiny ... - Western Wheel,"... <b>flooding</b> and mudslides,” he said. Baja California Sur Gov. Victor Castro said via the platform X that “because it&#39;s moving slowly, greater damages&nbsp;...","tag:google.com,2013:googlealerts/feed:6872779028395934476",https://www.westernwheel.ca/world-news/hurricane-norma-makes-landfall-near-mexicos-los-cabos-and-tammy-hits-tiny-barbuda-in-the-caribbean-7717877,"CABO SAN LUCAS, Mexico AP Hurricane Norma came ashore near the resorts of Los Cabos at the southern tip of Mexicos Baja California Peninsula on Saturday afternoon, and hours later Hurricane Tammy made landfall on the Caribbean island of Barbuda. The U.S. National Hurricane Center said Norma, once a Category 4 hurricane, moved ashore with winds of 80 mph 130 kph near el Pozo de Cota, westnorthwest of Cabo San Lucas. Norma was centered about 45 miles 70 kilometers northnortheast of Cabo San Lucas late Saturday, the National Hurricane Center said. There were still families in shelters in Cabo San Lucas and San Jose del Cabo, though officials did not say how many. The local hotel association estimated about 30,000 tourists were in Cabo San Lucas and San Jose del Cabo on Friday.","CABO SAN LUCAS, Mexico AP Hurricane Norma came ashore near the resorts of Los Cabos at the southern tip of Mexicos Baja California Peninsula on Saturday afternoon, and hours later Hurricane Tammy made landfall on the Caribbean island of Barbuda. Both storms were Category 1 hurricanes when they hit. The U.S. National Hurricane Center said Norma, once a Category 4 hurricane, moved ashore with winds of 80 mph 130 kph near el Pozo de Cota, westnorthwest of Cabo San Lucas. Norma later weakened to a tropical storm with 70 mph 110 kph winds as it crossed the Baja California Peninsula and by late Saturday it was nearing the Sea of Cortez, also known as the Gulf of California. Businesses in Cabo San Lucas had nailed plywood over their windows, and government personnel hung banners warning people not to try to cross gullies and stream beds after Norma regained strength and again became a major storm Friday. Norma was centered about 45 miles 70 kilometers northnortheast of Cabo San Lucas late Saturday, the National Hurricane Center said. It was moving northnortheast at 6 mph 9 kph, but was expected to take a harder turn toward the east Sunday. President Andrs Manuel Lpez Obrador said via the platform X that there had so been no reported loss of life from the storm. Hurricane Norma already passed Los Cabos and there are only torrential rains in La Paz, but without loss of life. In Cabo San Lucas, curious tourists began to pick their way along debrisstrewn beaches after the storm passed. The effects of the storm were still being felt after night fell, and authorities urged people to stay at home. There were still families in shelters in Cabo San Lucas and San Jose del Cabo, though officials did not say how many. Around 200 people were in shelters in La Paz. Its languid pace raised the possibility of severe flooding. Norma was expected to dump six to 12 inches of rain, with a maximum of 18 inches in places across southern Baja California and much of Sinaloa state. John Cangialosi, a senior specialist at the National Hurricane Center, said the area is vulnerable to rain because it is a dry region generally. Six to 12 inches of rain is what is generally forecast, but there could be pockets of up to 18 inches of rain and we do think that will be the most significant impact that could result in flash and urban flooding and mudslides, he said. Baja California Sur Gov. Victor Castro said via the platform X that because its moving slowly, greater damages are anticipated. But little damage was initially reported. Some trees and power poles were down, but there were no reports of injuries. Police in San Jose del Cabo rescued two people from their truck when a surging stream swept it away early Saturday. Some informal settlements, away from the hotels that serve tourists, were isolated by rising water. Some neighborhoods lost electricity and internet service. The federal government posted 500 marines to the resort to help with storm preparations. By late morning, the areas streets were littered with palm fronds and other debris, and essentially deserted except for occasional military patrols. Strong winds whipped traffic signs, trees and power lines. Hotels in Los Cabos, which are largely frequented by foreign tourists, remained about threequarters full and visitors made no major moves to leave en masse, officials said. The local hotel association estimated about 30,000 tourists were in Cabo San Lucas and San Jose del Cabo on Friday. Airports were closed. San Jose del Cabo airport director Francisco Villaseor said he expected flights to resume by midday Sunday. The U.S. National Hurricane Center said Tammy came ashore Saturday night with 85 mph 140 kph winds. The hurricane was moving northnorthwest at 10 mph 17 kph and by late Saturday was centered 15 miles 25 kilometers northnorthwest of Barbuda. Hurricane warnings remained in effect for the islands of Barbuda, Anguilla, St. Martin and St. Barthelmy. The warning was lifted for Antigua. The hurricane center said that heavy rainfall and flooding are likely over much of the Lesser Antilles. Tammy hit two weeks after Tropical Storm Phillippe swept by Antigua and Barbuda dumping six to eight inches of rain and plunging both islands into darkness. The slowmoving system was forecast to bring up to 12 inches over a twin island nation, where the devastation of Hurricane Irma in 2017 and Philippes recent wind damage and flooding were still fresh memories. This means therefore, that the earth is still somewhat saturated and with additional rainfall, the potential for flooding is elevated, Prime Minister Gaston Browne said in a nationwide broadcast Friday. He urged residents to take all necessary steps to secure life and property. Government offices, banks and most nonretail businesses closed early on Friday to allow staff to prepare. Residents rushed to stock up on necessities, causing gridlock throughout St Johns and near popular shopping centers and supermarkets. Local disaster management officials announced plans to open about 40 shelters in communities throughout the country. Associated Press writer Anika Kentish in St. Johns, Antigua, contributed to this report. Follow APs climate coverage at httpsapnews.comhubclimateandenvironment Ignacio Martnez And Fernando Llano, The Associated Press",1
2023-10-21T23:48:56Z,en,flood,all,<b>Flooding</b> clean-up continues as Storm Babet passes - Yahoo News Canada,A major clean-up operation is continuing as <b>flood</b>-hit communities count the cost of Storm Babet. The second red &quot;danger to life&quot; weather alert in&nbsp;...,"tag:google.com,2013:googlealerts/feed:1663959986717066527",https://ca.news.yahoo.com/flooding-clean-continues-storm-babet-234312004.html,,,0
2023-10-21T21:03:20Z,en,flood,all,GALLERY: Sex education protesters return to city hall - Sault Ste. Marie News,Alex <b>Flood</b>. About the Author: Alex <b>Flood</b>. Alex is a recent graduate from the College of Sports Media where he discovered his passion for reporting&nbsp;...,"tag:google.com,2013:googlealerts/feed:7573915912538285100",https://www.sootoday.com/local-news/gallery-sex-education-protesters-return-to-city-hall-7717740,"Supporters of the Pride community countered the demonstration Stop the War on Children Rally one of many held across Canada on SaturdayProtesters and counterdemonstrators returned to the Ronald A. Irwin Civic Centre on Saturday as debate reignited over how the education system handles 2SLGBTQIA themes1 1 Protesters and counterdemonstrators returned to the Ronald A. Irwin Civic Centre on Saturday as debate reignited over how the education system handles 2SLGBTQIA themesThe familiar sounds of chanting and shouting returned to the front lawn of city hall on Saturday. Marie was among the dozens of communities across the nation which took part in Saturdays Stop the War on Children Rally. Protesters claim they want to protect children from explicit sexual content in the school system and ensure that parental consent remains paramount.How schools handle 2SLGBTQIA inclusivity and tolerance was also questioned by protesters this afternoon, many of whom suggest the education system is indoctrinating children. Members and supporters of the Pride community showed up in similar numbers to counterprotest the rally, though it was not as confrontational as SooToday captured in September or during the Drag Story Time conflict last January. Officers with the Sault Police and OPP were onsite to ensure both sides were keeping the peace. Unlike last months dueling protests, barricades were set up along the front lawn to keep protesters and Pride supporters away from one another.","Supporters of the Pride community countered the demonstration Stop the War on Children Rally one of many held across Canada on Saturday Protesters and counterdemonstrators returned to the Ronald A. Irwin Civic Centre on Saturday as debate reignited over how the education system handles 2SLGBTQIA themes 1 1 Protesters and counterdemonstrators returned to the Ronald A. Irwin Civic Centre on Saturday as debate reignited over how the education system handles 2SLGBTQIA themes The familiar sounds of chanting and shouting returned to the front lawn of city hall on Saturday. Sault Ste. Marie was among the dozens of communities across the nation which took part in Saturdays Stop the War on Children Rally. Protesters claim they want to protect children from explicit sexual content in the school system and ensure that parental consent remains paramount. How schools handle 2SLGBTQIA inclusivity and tolerance was also questioned by protesters this afternoon, many of whom suggest the education system is indoctrinating children. Members and supporters of the Pride community showed up in similar numbers to counterprotest the rally, though it was not as confrontational as SooToday captured in September or during the Drag Story Time conflict last January. Officers with the Sault Police and OPP were onsite to ensure both sides were keeping the peace. Unlike last months dueling protests, barricades were set up along the front lawn to keep protesters and Pride supporters away from one another.",0
2023-10-21T21:00:00Z,en,flood,all,Hurricane Norma makes landfall near resorts of Los Cabos on Mexico&#39;s Baja California peninsula,Norma is expected to bring heavy rains and potential flash <b>floods</b> to Baja and may hit the mainland coastal state of Sinaloa as a tropical storm.,"tag:google.com,2013:googlealerts/feed:12522441443338261126",https://chatnewstoday.ca/2023/10/21/hurricane-norma-makes-landfall-near-resorts-of-los-cabos-on-mexicos-baja-california-peninsula/,"CABO SAN LUCAS, Mexico AP Residents of Mexicos Los Cabos resorts rushed to prepare as Hurricane Norma headed toward the southern tip of Mexicos Baja California Peninsula for an expected landfall Saturday, while in the Atlantic, Hurricane Tammy threatened to batter the islands of the Lesser Antilles. The forecast track would take a weakened Norma toward the mainland of Mexicos western Pacific coast as a tropical storm. The U.S. National Hurricane Center said hurricane conditions were already occurring over southern parts of the peninsula. The local hotel association estimated there were about 40,000 tourists still in Cabo San Lucas and San Jose del Cabo on Friday. In the Atlantic, Hurricane Tammy was about 25 miles 40 kilometers northnortheast of Guadeloupe and 50 miles 80 kilometers southeast of the Caribbean island of Antigua.","THIS IS A BREAKING NEWS UPDATE. APs earlier story follows below. CABO SAN LUCAS, Mexico AP Residents of Mexicos Los Cabos resorts rushed to prepare as Hurricane Norma headed toward the southern tip of Mexicos Baja California Peninsula for an expected landfall Saturday, while in the Atlantic, Hurricane Tammy threatened to batter the islands of the Lesser Antilles. Businesses in Cabo San Lucas nailed up sheets of plywood over their windows, and government personnel hung up banners warning people not to try to cross gullies and stream beds after Norma regained strength and once again became a major storm Friday. By early Saturday, Norma had weakened and was downgraded to Category 1 on the hurricane wind scale. It was located just offshore 25 miles west of Cabo San Lucas storm with winds of 85 mph 140 kmh and moving north at 8 mph, according to the U.S. National Hurricane Center. The hurricane was expected to continue on that path through the evening before turning to the northeast and slowing down through Monday. The forecast track would take a weakened Norma toward the mainland of Mexicos western Pacific coast as a tropical storm. Its languid pace raised the possibility of severe flooding. Norma was expected to dump six to 12 inches of rain with a maximum of 18 inches in places across southern Baja California and much of Sinaloa state. According to the state civil protection agency, shelters in Baja California Sur housed some 1,500 people by Saturday morning. The Los Cabos Civil Defense agency urged residents to stay indoors all day as winds and rain increased. Emergency workers rushed around the area evacuating people from lowlying areas and moving them to shelters. Police in San Jose del Cabo rescued two people from their truck when a surging stream swept it away early Saturday. Some informal settlements, away from the hotels that serve tourists, were already isolated by rising water. Some neighborhoods lost electricity and internet service. By late morning, the areas streets were littered with palm fronds and other debris, and essentially deserted except for occasional military patrols. Strong winds whipped traffic signs, trees and power lines. The U.S. National Hurricane Center said hurricane conditions were already occurring over southern parts of the peninsula. Hotels in Los Cabos, which are largely frequented by foreign tourists, remained about threequarters full and visitors made no major moves to leave en masse, Baja California Sur state tourism secretary Maribel Collins said. There was no way out anyway Airports were closed Saturday, according to the local civil defense office. The local hotel association estimated there were about 40,000 tourists still in Cabo San Lucas and San Jose del Cabo on Friday. At the marina in Cabo San Lucas, Jos Cesea was hauling out of the water the boat he usually uses to ferry tourists around on tours. With the port closed to navigation and a hurricane coming, he said it wasnt worth risking his craft. Homero Blanco, the state commander of the National Guard, said beaches at the resort had been ordered closed and Guard troops were sent to clear people from the seashore. The federal government posted 500 marines to the resort to help with storm preparations, and municipal officials said as many as 39 emergency shelters could be opened, if needed. In the Atlantic, the U.S. National Hurricane Center said Hurricane Tammy had winds of 85 mph 140 kph, and hurricane warnings were issued for the islands of Guadeloupe, Antigua, Barbuda, Montserrat, and St. Kitts and Nevis. Tammy was moving northwest at 8 mph 13 kmh. In the Atlantic, Hurricane Tammy was about 25 miles 40 kilometers northnortheast of Guadeloupe and 50 miles 80 kilometers southeast of the Caribbean island of Antigua. Tammy was expected to remain at hurricane strength and even strengthen slightly as it moved toward the Lesser Antilles through Saturday passing by Guadeloupe, Antigua and Barbuda. Both Martinique and Guadeloupe are French overseas departments. The hurricane center said in a report that heavy rainfall and flooding are likely over much of the Lesser Antilles. Two weeks after Tropical Storm Phillippe rolled through Antigua and Barbuda dumping six to eight inches of rain and plunging both islands into darkness, residents of the islands braced for Tammys arrival. The slowmoving system was forecast to bring up to 12 inches over a twin island nation where the devastation of Hurricane Irma in 2017 and recent wind damage and flooding from Philippe are still fresh memories. This means therefore, that the earth is still somewhat saturated and with additional rainfall, the potential for flooding is elevated, Prime Minister Gaston Browne said in a nationwide broadcast on Friday afternoon. He urged residents to take all necessary steps to secure life and property. Government offices, banks, and most nonretail businesses closed early on Friday to allow staff to prepare. Residents rush to stock up on necessities caused gridlock throughout St Johns and near popular shopping centers and supermarkets. Local disaster management officials announced plans to open an estimated 40 shelters in communities throughout the country. AP writer Anika Kentish in St. Johns, Antigua, contributed to this report. Follow APs climate coverage at httpsapnews.comhubclimateandenvironment Ignacio Martnez And Fernando Llano, The Associated Press",1
2023-10-21T20:14:48Z,en,flood,all,Tax deferral program available for some Manitoba ranchers | Spare News - Penticton Herald,The livestock tax deferral provision allows farmers who sell part of their breeding herd due to drought or <b>flooding</b> in prescribed drought or <b>flood</b>&nbsp;...,"tag:google.com,2013:googlealerts/feed:1312117050180875681",https://www.pentictonherald.ca/spare_news/article_5400628d-916a-50d9-8f02-8ac548101ec7.html,Were always interested in hearing about news in our community. Let us know whats going on,Were always interested in hearing about news in our community. Let us know whats going on Go to form,0
2023-10-21T19:37:52Z,en,flood,all,<b>Flooding</b> causes major incident in Suffolk - Yahoo News Canada,"... <b>flood</b> waters were starting to drop. A major incident remains in place in Suffolk after Storm Babet hit the county, causing severe <b>flooding</b>. Eighteen&nbsp;...","tag:google.com,2013:googlealerts/feed:12574663398051530934",https://ca.news.yahoo.com/flooding-causes-major-incident-suffolk-072442341.html,,,0
2023-10-21T19:36:25Z,en,flood,all,Affordable and Addorable - paNOW,... <b>flood</b> the space. The full basement offers generous storage capacity to cater to your needs. A standout feature of this property is the solid&nbsp;...,"tag:google.com,2013:googlealerts/feed:247188479696555270",https://panow.com/listing/affordable-and-addorable/,"Affordable and Addorable Posted Oct 21, 2023 734 AM by Conrad Kruger eXp Realty114,900.00This affordable starterstudent or potential revenue property is conveniently located near the University of Saskatchewan and the bustling 15th Street Strip Malls. The residence features 2 bedrooms plus an additional versatile den, a 4piece bathroom, a kitchen with ample storage space, a designated dining area, and a cozy family room adorned with a bay window, allowing ample natural light to flood the space. A standout feature of this property is the solid, heated, and insulated doublecar garage, providing a secure space for your vehicles and projects. To top it off, the new shingles added in August 2023 contribute to the overall value and maintenance of this property. QUICK POSSESSION AVAILABLEContact Conrad Kruger eXp Realty306 941 1684","Affordable and Addorable Posted Oct 21, 2023 734 AM by Conrad Kruger eXp Realty 114,900.00 This affordable starterstudent or potential revenue property is conveniently located near the University of Saskatchewan and the bustling 15th Street Strip Malls. The residence features 2 bedrooms plus an additional versatile den, a 4piece bathroom, a kitchen with ample storage space, a designated dining area, and a cozy family room adorned with a bay window, allowing ample natural light to flood the space. The full basement offers generous storage capacity to cater to your needs. A standout feature of this property is the solid, heated, and insulated doublecar garage, providing a secure space for your vehicles and projects. To top it off, the new shingles added in August 2023 contribute to the overall value and maintenance of this property. QUICK POSSESSION AVAILABLE Contact Conrad Kruger eXp Realty 306 941 1684",0
2023-10-21T19:31:50Z,en,flood,all,Disaster kits could help save historical documents during extreme weather | CBC News,"In the age of increasingly violent storms, wildfires and <b>flooding</b>, the Council of Nova Scotia Archives has been working to protect some of the&nbsp;...","tag:google.com,2013:googlealerts/feed:16469042583677748740",https://www.cbc.ca/news/canada/nova-scotia/disaster-kits-historical-documents-weather-1.7002887,,,0
2023-10-21T17:30:18Z,en,flood,all,Scotland is being hit hard by Storm Babbitt - La Ronge Northerner,"High winds and <b>flooding</b> hit several countries in northern Europe, with the region hit by more heavy rain on Friday, which forecasters say will&nbsp;...","tag:google.com,2013:googlealerts/feed:11829742453475860224",https://www.townoflaronge.ca/scotland-is-being-hit-hard-by-storm-babbitt/,"High winds and flooding hit several countries in northern Europe, with the region hit by more heavy rain on Friday, which forecasters say will continue until the end of the week. A view of waves at Stonehaven, Scotland, Thursday, October 19, 2023, as the United Kingdom was affected by Storm Babbitt. The storm has already caused heavy rain for more than a month in the worsthit areas of Scotland and hit many parts of England on Friday. Swedish meteorologists said water levels were expected to start falling again on Saturday morning. On Germanys North Sea coast, strong winds had the opposite effect of flooding on the Baltic Sea coast, pushing water farther and causing water levels to fall significantly.","He plays Sign up for the Morning Brief email newsletter Get weekday updates from The Weather Channel and our meteorologists. High winds and flooding hit several countries in northern Europe, with the region hit by more heavy rain on Friday, which forecasters say will continue until the end of the week. Three deaths in the UK have been blamed on bad weather. The winds are expected to hit strongly the eastern part of the Jutland Peninsula in Denmark and the Danish islands in the Baltic Sea. But the northern part of the British Isles, southern Sweden, Norway and northern Germany are also in the path of the storm, which the UK Met Office has named Bapt. Eastern Scotland continued to bear the brunt of the stormy weather. On Friday, the Met Office issued a new red warning, the highest ever, for parts of the region until Saturday. This is not typical fall weather. This is an exceptional event, and we are likely to continue to see significant impacts with the potential for further flooding and property damage, said Andy Page, chief meteorologist at the Met Office. , chief meteorologist at the Met. More Heres another on Tammy And Norma A man in his 60s died after becoming stuck in fastmoving floodwaters in the central England county of Shropshire, police said on Friday. In Scotland, a 57yearold woman died on Thursday after being swept away by river water in the Angus region, where hundreds of homes were also evacuated. Also on Thursday, a 56yearold man died after his truck struck a fallen tree in the same area. A view of waves at Stonehaven, Scotland, Thursday, October 19, 2023, as the United Kingdom was affected by Storm Babbitt. Andrew MilliganPA via AP Although forecasters said the worst of Scotlands heavy rainfall was over, they warned conditions would remain difficult, with river levels continuing to rise and flood defenses breached. Some parts of the town of Brechin can only be reached by boat after torrential rains overwhelmed its flood defences, raising concerns about further loss of life. Humza Yousaf, Scotlands First Minister, said I cannot stress how dire the conditions are in Brechin in particular. Wind speeds are likely to exceed 60 mph on Friday. Many sections of Scotlands major road and rail routes have been closed, while air travelers have faced flight cancellations. The storm has already caused heavy rain for more than a month in the worsthit areas of Scotland and hit many parts of England on Friday. At Leeds Bradford Airport, a flight from the Greek island of Corfu skidded off the runway while landing in stormy conditions. No injuries were reported, and arrivals were diverted to other airports. An airport spokesperson said We are working with the airline, relevant operations teams and emergency authorities to address this situation and remove passengers from the aircraft safely. In northeastern England, a lighthouse at the mouth of the River Tyne has lost its distinctive red and white dome. Port of Tyne officials said it was not yet safe to assess damage to the South Shields Lighthouse while weather conditions remained dangerous. The swirling weather system also hit other parts of northern Europe, especially Denmark. The Danish Meteorological Institute wrote on X, previously Twitter, that it expects water levels to exceed the 100year event in several places. Police in southern Denmark, the Danish region expected to be the most affected, said that a number of road sections in lowlying areas were flooded and some trees had fallen. Police said the dam had been breached and urged people to leave Saundersveig Strand immediately on the Jutland Peninsula. Danish meteorologists issued their highest warning of extremely dangerous weather and said some inland water levels were expected to rise to nearly eight feet above normal. In neighboring Sweden, meteorologists warned of the risk of widespread flooding that could lead to limited access to roads and railways along the southern coast of the Scandinavian country. Swedish meteorologists said water levels were expected to start falling again on Saturday morning. Bergens Tidende newspaper said that a bridge near the second largest city in Norway was closed for preventive reasons. Ferries were canceled across the region and air traffic was disrupted, with a few delays and cancellations. The Swedish Transport Authority has suspended service on several train and bus lines in southern Sweden due to the weather, prompting Skanetrafiken, the operator of the local transport system, to recommend avoiding travel by public transport. Some regional bus routes will be cancelled, and there is a risk that existing regional and alternative buses may be canceled in service in a short time, Skanetrafiken said on its website. In Germany, some streets and squares were flooded in the cities of Flensburg, Kiel and Wismar on the Baltic coast. Fallen trees caused some disruption, including to the railway line. Ferry operator Scandlines has suspended services on the RoedbyPuttgarden and GedserRostock routes between Denmark and Germany. On Germanys North Sea coast, strong winds had the opposite effect of flooding on the Baltic Sea coast, pushing water farther and causing water levels to fall significantly. Ferries to some North Sea islands have been cancelled. The Weather Companys primary journalistic mission is to report on breaking weather news, the environment, and the importance of science in our lives. This story does not necessarily represent the position of our parent company, IBM.",1
2023-10-21T17:17:25Z,en,flood,all,Established comedy trio to parody Shakespeare&#39;s works - Sault Ste. Marie News,Alex <b>Flood</b> about an hour ago. Share by Email &middot; Share on ... About the Author: Alex <b>Flood</b>. Alex is a recent graduate from the College&nbsp;...,"tag:google.com,2013:googlealerts/feed:4280992432788066896",https://www.sootoday.com/local-entertainment/established-comedy-trio-to-parody-shakespeares-works-7717325,"Parodying 37 of Shakespeares plays in a comically shortened format, Timothy Murphy, Marc Beaudette, and AJ Brisson will take on 150 characters from the playwrights most famous comedies, histories, and tragedies. If you love Shakespeare, youll love the show if you hate Shakespeare, youll love the show, Beaudette told SooToday. With hundreds of shows combined between the experienced cast of three, Beaudette says this production is unlike any other theyve ever rehearsed for. Were going to be limiting tickets to 200 a night, but there really isnt a bad seat in the house. For attendees who dont want the dinner experience, minimal showonly seats will be available starting Nov. 1.","Its the funniest show Ive ever rehearsed Local theatre veterans Timothy Murphy, Marc Beaudette, and AJ Brisson will take on 37 plays and over 150 characters when they perform a dinner theatre version of The Complete Works of William Shakespeare Abridged Revised Again Aiming to keep the famous playwrights works alive in a comedic setting, Marc Beaudette front will join forces with Timothy Murphy and AJ Brisson back in Algoma Repertory Theatres production of The Complete Works of William Shakespeare Abridged Revised Again 1 1 Aiming to keep the famous playwrights works alive in a comedic setting, Marc Beaudette front will join forces with Timothy Murphy and AJ Brisson back in Algoma Repertory Theatres production of The Complete Works of William Shakespeare Abridged Revised Again A trio of familiar comedy connoisseurs are looking to bring the laughs next month as Algoma Repertory Theatre gears up for its upcoming dinner theatre production of The Complete Works of William Shakespeare Abridged Revised Again. Parodying 37 of Shakespeares plays in a comically shortened format, Timothy Murphy, Marc Beaudette, and AJ Brisson will take on 150 characters from the playwrights most famous comedies, histories, and tragedies. If you love Shakespeare, youll love the show if you hate Shakespeare, youll love the show, Beaudette told SooToday. It really is for everybody and its a laugh a minute for two hours. All the histories are done like a sporting event, they lump all of his comedies together in five minutes, and they do one of his obscure plays as a cooking show, he adds. Directed by Sandra Forsell, the play was last performed by Sault Theatre Workshop in 2006 according to Beaudette, but he says some of the content has since changed to keep up with changing times. They keep revising it to keep it more topical, so a lot has been added to it since the 2006 show, he explains. Some of the jokes and references are updated to the current times as well. No night is the same as the next either, he adds. Theres a lot of improvisation and audience participation in the show. There will be different things each night based on audience reaction and things that we as actors will find on different nights as well. The Algoma Repertory Theatre team is hoping the Shakespearean show can carry over the dinner theatre momentum from their successful production of Tony n Tinas Wedding last April. With hundreds of shows combined between the experienced cast of three, Beaudette says this production is unlike any other theyve ever rehearsed for. Its the funniest show Ive ever rehearsed, he says. The process has been so much fun, and the three of us are working so well together. Each one of us brings a different skillset to the table, and weve gelled together to make this a really tight show. While evoking laughter is his top priority, Beaudette says he also hopes the play serves as an opportunity to help keep Shakespeares works alive. This is definitely a great springboard into Shakespeare or getting back into Shakespeare, he says. For people who have been interested in his shows in the past, their memories will be triggered by this. There are moments where the language can get a little complex, he adds. Several times the actors kind of just look at the audience and go I dont know what it means either. So, they do make light of it. Performances run from Nov. 811 at the Quattro Hotel and Conference Centre. Dinner will be family style with roast chicken, Italian seasoned potatoes, penne, and homemade red sauce, along with mixed greens, green beans and fresh bread. Its such a great venue the ballroom is such a great space, Beaudette says. Were going to be limiting tickets to 200 a night, but there really isnt a bad seat in the house. Its such a good setup for dinner theatre. Doors open at 6 p.m., dinner will be served at 630 p.m., and the show begins at 8 p.m. Tickets are available by calling Marc Beaudette at 705 9439519 or by clicking here. For attendees who dont want the dinner experience, minimal showonly seats will be available starting Nov. 1.",1
2023-10-21T17:04:32Z,en,flood,all,Is your civic address sign visible? - PembinaValleyOnline.com,"Wiebe says the Municipality&#39;s <b>flood</b> claim has finally been processed. &quot;And so, at our last meeting, Council passed a resolution granting the&nbsp;...","tag:google.com,2013:googlealerts/feed:3168595755180984618",https://pembinavalleyonline.com/articles/is-your-civic-address-sign-visible,,,0
2023-10-21T17:01:54Z,en,flood,all,"B.C., Washington state collaborate on <b>flood</b>-risk, salmon habitat initiative - The Free Press",... <b>flood</b>-risk mitigation and salmon habitat restoration for the Nooksak and Sumas watersheds on the Canada-U. S. border. THE CANADIAN PRESS/Jennifer&nbsp;...,"tag:google.com,2013:googlealerts/feed:17883877347148917183",https://www.thefreepress.ca/news/bc-washington-state-collaborate-on-flood-risk-salmon-habitat-initiative-6517905,"Washington Governor Jay Inslee says the flooding was devastating on both sides of the borderThe British Columbia government says it has finalized an agreement with Washington state and several First Nations to work together on floodrisk mitigation and salmon habitat restoration for the Nooksak and Sumas watersheds on the CanadaU. The province says the Transboundary Flood Initiative involves crossborder collaboration to reduce the risks of flooding after the atmospheric river event in 2021 devastated B.C.s Fraser Valley and other parts of southern B.C. Parties to the initiative include the City of Abbotsford and Whatcom County in Washington state, and the Sumas, Matsqui and legamel First Nations, the Nooksack Indian Tribe and the Lummi Nation. Premier David Eby says flooding in 2021 showed that crossborder collaboration and sharing expertise is needed to avert similar disasters in the future. Washington Governor Jay Inslee says the flooding was devastating on both sides of the border and showed the need to better plan for such events that are fuelled by climate change.The Canadian Press","Washington Governor Jay Inslee says the flooding was devastating on both sides of the border The British Columbia government says it has finalized an agreement with Washington state and several First Nations to work together on floodrisk mitigation and salmon habitat restoration for the Nooksak and Sumas watersheds on the CanadaU. S. border. The province says the Transboundary Flood Initiative involves crossborder collaboration to reduce the risks of flooding after the atmospheric river event in 2021 devastated B.C.s Fraser Valley and other parts of southern B.C. Emergency Management Minister Bowinn Ma says flooding issues on the two watersheds are not new, but the disaster two years ago showed the need to tackle catastrophic flooding events as they intensify due to climate change. Parties to the initiative include the City of Abbotsford and Whatcom County in Washington state, and the Sumas, Matsqui and legamel First Nations, the Nooksack Indian Tribe and the Lummi Nation. Premier David Eby says flooding in 2021 showed that crossborder collaboration and sharing expertise is needed to avert similar disasters in the future. Washington Governor Jay Inslee says the flooding was devastating on both sides of the border and showed the need to better plan for such events that are fuelled by climate change. The Canadian Press",0
2023-10-21T14:10:49Z,en,flood,all,Israeli drone kills gunman as Hezbollah-Israel clash continues | CanIndia News,"... <b>flood</b> operation launched by Hamas on October 7, prompting the Israeli forces to respond the same day by firing heavy artillery, targeting several&nbsp;...","tag:google.com,2013:googlealerts/feed:2900781328416944872",https://www.canindia.com/israeli-drone-kills-gunman-as-hezbollah-israel-clash-continues-3/,"An unidentified gunman was killed as the confrontation between Hezbollah and the Israeli army continued on the LebanonIsrael border. An Israeli drone fired a missile at an armed man on Friday in Wadi Hounin, adjacent to the southern town of Houla, Lebanese military sources told Xinhua news agency. The sources added that the gunman managed to infiltrate the Israeli border town of Margaliot after crossing the barbed border fence and later withdrew toward the Lebanese territories. The sources added that the Israeli army fired several phosphorus bombs at him before targeting him with a missile launched from a drone. Meanwhile, Hezbollah announced that its fighters used guided missiles to target several Israeli sites along the border.","An unidentified gunman was killed as the confrontation between Hezbollah and the Israeli army continued on the LebanonIsrael border. An Israeli drone fired a missile at an armed man on Friday in Wadi Hounin, adjacent to the southern town of Houla, Lebanese military sources told Xinhua news agency. The sources added that the gunman managed to infiltrate the Israeli border town of Margaliot after crossing the barbed border fence and later withdrew toward the Lebanese territories. The sources added that the Israeli army fired several phosphorus bombs at him before targeting him with a missile launched from a drone. Meanwhile, Hezbollah announced that its fighters used guided missiles to target several Israeli sites along the border. Sources in the Lebanese Internal Security Forces told the news agency that Israeli bombings destroyed a chicken farm and caused considerable damage to 15 houses in several Lebanese towns near the border. The situation on the LebaneseIsraeli border escalated after Hezbollah fired on October 8 tens of rockets toward military sites in Shebaa Farms in support of the alAqsa flood operation launched by Hamas on October 7, prompting the Israeli forces to respond the same day by firing heavy artillery, targeting several areas in southeast Lebanon. 20231020149561",0
2023-10-21T13:14:58Z,en,flood,all,"Storm hits northern Europe, killing at least 4 people - The Globe and Mail","Gale-force winds whipped up storm surges on the southern shores of the Baltic Sea, breaking through <b>flood</b> defences in coastal areas in Denmark and&nbsp;...","tag:google.com,2013:googlealerts/feed:9702057454915817193",https://www.theglobeandmail.com/world/article-storm-hits-northern-europe-killing-at-least-4-people/,,,0
